Index,Data,Fitted,Point Forecast,Lo 80,Hi 80,Lo 95,Hi 95
2022-02-01,NA,NA,114.28199126183314,110.31045970224673,118.25352282141955,108.20805789111802,120.35592463254827
2022-03-01,NA,NA,114.92530932124299,109.5766683885807,120.27395025390528,106.74526891077386,123.10534973171212
2022-04-01,NA,NA,114.99946546343944,108.44731978459774,121.55161114228113,104.9788233782868,125.02010754859207
2022-05-01,NA,NA,115.0175730252249,107.39368126252805,122.64146478792176,103.35783675033883,126.67730930011098
2022-06-01,NA,NA,115.20592404591902,106.61830957050233,123.7935385213357,102.07230107088176,128.33954702095627
2022-07-01,NA,NA,115.22727309502656,105.76170320175625,124.69284298829687,100.7509331780505,129.70361301200262
2022-08-01,NA,NA,115.16050137207546,104.88620618009811,125.4347965640528,99.44732284363191,130.873679900519
2022-09-01,NA,NA,115.2183777079107,104.19187192401192,126.24488349180949,98.35479235340313,132.08196306241828
2022-10-01,NA,NA,115.77091461080393,104.03906856347808,127.50276065812977,97.82860441187265,133.7132248097352
2022-11-01,NA,NA,115.92838262642364,103.53065248252236,128.32611277032493,96.96769058297309,134.8890746698742
2022-12-01,NA,NA,115.9037824062579,102.87385951149462,128.9337053010212,95.9762349850838,135.831329827432
